盈利能力,净资产收益率(ROE),3.4,2.6,1.5,0.9,2.5,1.9,1.2,0.4,3.5,2.7,2.2,1.2,10.0,7.8,5.4,2.6,10.3,7.1,5.17,1.0,6.5,5.2,3.1,1.0,4.25,2.7,0.78,0.53,1.99,,,,4.26,,,,,,,,
盈利能力,摊薄净资产收益率,3.342134,2.525515,1.525627,0.907224,2.495883,1.872403,1.141483,0.356818,3.385004,2.569575,2.102725,1.190522,9.097176,7.070209,5.125403,2.533176,9.828954,6.858832,5.054264,1.024151,4.459716,3.099458,2.925786,1.059218,4.503153,2.075971,0.564391,0.224539,1.997084,1.973518,1.092849,0.560854,3.680603,2.256447,9.073947,4.089233,1.618767,6.794122,5.188177,6.972338,1.000703
盈利能力,净资产收益率_平均,3.371566,2.550732,1.539015,0.911239,2.544954,1.885807,1.148441,0.357021,3.496721,2.659194,2.172609,1.191833,10.003746,7.75984,5.408691,2.568062,10.40326,7.180382,5.219315,1.042981,6.325599,4.425183,3.179127,1.077363,4.64393,2.124952,0.565231,0.222672,2.097794,2.07481,1.12027,0.553383,3.976402,2.369916,9.856683,0.787151,1.628545,7.787456,5.641264,7.171392,1.000703
盈利能力,净资产收益率_平均_扣除非经常损益,2.758587,2.122367,1.273373,0.786028,1.820243,1.532685,0.898763,0.436548,2.370523,1.644063,1.192624,0.655991,8.05075,6.587375,4.474043,2.346783,5.161767,3.661385,2.329283,0.685587,2.477667,2.379727,1.242649,0.351806,-1.351668,,,-0.886494,-1.731659,,,,0.872821,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,2.734506,2.101384,1.262296,0.782565,1.785146,1.521791,0.893319,0.436299,2.294787,1.588655,1.154262,0.655269,7.321166,6.001943,4.239708,2.314903,4.876815,3.497422,2.255623,0.673209,1.746821,1.666793,1.143624,0.345881,-1.310694,,,,-1.648526,,,,0.807893,,,,,,,,
盈利能力,息税前利润率,15.52015,16.314237,14.921765,18.615969,14.544882,12.248951,10.69076,7.951019,18.386901,18.732996,21.602234,21.575844,31.524855,32.690692,33.428977,32.320117,34.532223,31.892869,33.779032,14.549172,18.190662,17.751194,12.769335,9.321258,8.467216,,,,3.127031,,,,5.502565,7.076619,10.592083,11.97276,,10.155867,6.908019,8.335052,0.778573
盈利能力,总资产报酬率,2.897843,2.29212,1.364334,0.870042,2.429992,1.532586,0.83097,0.294414,2.585636,1.935198,1.447839,0.716079,5.835068,4.685645,3.280096,1.637142,5.663095,3.856173,2.636316,0.521558,3.128873,2.36361,1.296883,0.496244,1.745094,,,,0.814319,,,,1.589497,1.043927,3.694387,0.405956,,3.678549,2.686729,4.095063,0.32994
盈利能力,总资本回报率,4.436907,3.476861,2.063137,1.314194,3.766088,2.373407,1.295841,0.46496,4.069705,3.052334,2.266299,1.123314,9.011523,7.219969,5.088755,2.493906,8.443029,5.633281,3.856116,0.763006,4.882197,3.797486,2.382331,0.860269,2.92861,,,,1.225335,,,,2.241588,1.488516,5.205731,0.562783,,5.052844,3.503675,5.005218,0.398058
盈利能力,投入资本回报率,3.271311,2.458774,1.496489,0.826642,2.604244,1.981286,1.213604,0.456326,3.082817,2.316488,1.791234,0.966037,7.495263,5.824543,4.089475,1.968635,7.852343,5.468155,3.974664,0.843866,4.727051,3.556645,2.327781,0.842885,3.50476,1.614646,0.427169,0.16788,1.720566,1.585488,0.850519,0.416185,2.872316,1.554218,6.327035,0.604236,1.155018,5.546323,3.882316,4.853321,0.674468
盈利能力,息前税后总资产报酬率_平均,2.737891,2.174958,1.291151,0.823806,2.164366,1.436672,0.776952,0.271659,2.447573,1.820254,1.357875,0.696299,5.795432,4.628334,3.248336,1.623609,5.482947,3.830846,2.645476,0.439624,2.83475,2.134259,1.291741,0.412475,1.596759,0.561747,-0.009447,0.163711,0.705559,0.537264,0.656707,0.221761,1.574281,0.921836,3.772499,0.371458,0.701804,3.542458,2.457292,4.000366,0.553403
